subject_id,str_GoPro_ts,end_GoPro_ts,str_GoPro_frame,end_GoPro_frame,str_SMI_w_ts,end_SMI_w_ts,str_SMI_w_frame,end_SMI_w_frame,str_SMI_wo_ts,end_SMI_wo_ts,str_SMI_wo_frame,end_SMI_wo_frame,action_label
20,00:11:14:49,00:13:15:48,40449,47701,00:12:22:09,00:14:23:13,22269,25903,00:12:21:08,00:14:22:12,17792,20700,5
20,00:11:22:17,00:11:40:01,40897,41960,00:12:29:23,00:12:47:16,22493,23026,00:12:28:20,00:12:46:14,17972,18398,9
20,00:11:45:49,00:11:58:19,42307,43056,00:12:53:10,00:13:05:25,23200,23575,00:12:52:09,00:13:04:22,18537,18838,9
20,00:11:59:31,00:12:10:06,43128,43763,00:13:07:01,00:13:17:20,23611,23930,00:13:06:03,00:13:16:17,18867,19121,4
20,00:12:12:02,00:12:15:47,43879,44103,00:13:19:18,00:13:23:10,23988,24100,00:13:18:16,00:13:22:09,19168,19257,4
20,00:12:12:34,00:13:11:42,43911,47455,00:13:20:04,00:14:19:10,24004,25780,00:13:19:05,00:14:18:09,19181,20601,8
20,00:12:24:14,00:12:36:08,44610,45323,00:13:31:24,00:13:43:22,24354,24712,00:13:30:21,00:13:42:19,19461,19747,11
20,00:12:43:32,00:12:45:32,45767,45887,00:13:51:04,00:13:53:04,24934,24994,00:13:50:05,00:13:52:05,19925,19973,4
20,00:12:47:58,00:12:53:50,46033,46384,00:13:55:17,00:14:01:13,25067,25243,00:13:54:15,00:14:00:12,20031,20172,4
20,00:13:11:56,00:13:15:48,47469,47701,00:14:19:17,00:14:23:13,25787,25903,00:14:18:15,00:14:22:12,20607,20700,4
21,-1:-1:-1:-1,-1:-1:-1:-1,-1,-1,00:01:28:13,00:01:46:19,2653,3199,00:01:27:22,00:01:46:01,2110,2545,4
21,00:00:14:55,00:00:26:12,895,1571,00:01:48:05,00:01:59:13,3245,3583,00:01:47:14,00:01:58:20,2582,2852,7
21,00:00:26:20,00:00:34:44,1579,2082,00:01:59:17,00:02:07:29,3587,3839,00:01:58:23,00:02:07:09,2855,3057,4
21,00:00:35:06,00:00:50:12,2104,3010,00:02:08:10,00:02:23:13,3850,4303,00:02:07:18,00:02:22:20,3066,3428,10
21,00:00:50:30,00:00:57:42,3028,3459,00:02:23:22,00:02:30:28,4312,4528,00:02:23:03,00:02:30:08,3435,3608,4
21,00:00:51:37,00:01:08:11,3094,4087,00:02:24:25,00:02:41:12,4345,4842,00:02:24:06,00:02:40:19,3462,3859,6
21,00:01:08:33,00:01:27:09,4109,5224,00:02:41:23,00:03:00:11,4853,5411,00:02:41:04,00:02:59:18,3868,4314,0
21,00:01:29:23,00:01:44:24,5358,6258,00:03:02:18,00:03:17:19,5478,5929,00:03:02:00,00:03:16:23,4368,4727,0
21,00:01:44:40,00:01:51:13,6274,6667,00:03:17:27,00:03:24:14,5937,6134,00:03:17:06,00:03:23:19,4734,4891,4
21,00:01:53:03,00:01:54:05,6777,6839,00:03:26:09,00:03:27:10,6189,6220,00:03:25:15,00:03:26:16,4935,4960,4
21,00:01:55:19,00:02:50:07,6913,10197,00:03:28:17,00:04:23:10,6257,7900,00:03:27:22,00:04:22:16,4990,6304,2
21,00:02:51:19,00:02:53:51,10269,10421,00:04:24:16,00:04:27:02,7936,8012,00:04:23:20,00:04:26:09,6332,6393,4
21,00:02:55:13,00:03:02:07,10503,10917,00:04:28:13,00:04:35:10,8053,8260,00:04:27:18,00:04:34:16,6426,6592,4
21,00:03:05:20,00:04:03:48,11109,14614,00:04:38:16,00:05:37:01,8356,10111,00:04:37:20,00:05:36:07,6668,8071,2
21,00:04:05:22,00:04:19:43,14708,15568,00:05:38:18,00:05:52:28,10158,10588,00:05:37:21,00:05:52:04,8109,8452,4
21,00:04:23:19,00:04:40:33,15784,16817,00:05:56:16,00:06:13:23,10696,11213,00:05:55:19,00:06:13:00,8539,8952,4
21,00:04:45:02,00:04:49:00,17085,17323,00:06:18:07,00:06:22:06,11347,11466,00:06:17:11,00:06:21:10,9059,9154,3
21,00:04:51:50,00:04:56:39,17493,17782,00:06:25:01,00:06:29:26,11551,11696,00:06:24:06,00:06:29:02,9222,9338,3
21,00:04:59:21,00:05:05:00,17944,18282,00:06:32:17,00:06:38:06,11777,11946,00:06:31:19,00:06:37:10,9403,9538,3
21,00:05:06:22,00:05:24:48,18364,19469,00:06:39:17,00:06:58:01,11987,12541,00:06:38:19,00:06:57:05,9571,10013,3
21,00:05:27:56,00:05:35:21,19657,20101,00:07:01:05,00:07:08:17,12635,12857,00:07:00:08,00:07:07:18,10088,10266,3
21,00:05:36:23,00:05:43:17,20163,20577,00:07:09:18,00:07:16:15,12888,13095,00:07:08:19,00:07:15:16,10291,10456,4
21,00:05:44:11,00:06:05:23,20631,21902,00:07:17:12,00:07:38:18,13122,13758,00:07:16:14,00:07:37:19,10478,10987,5
21,00:05:46:57,00:06:00:15,20797,21594,00:07:20:05,00:07:33:14,13205,13604,00:07:19:08,00:07:32:15,10544,10863,4
21,00:06:11:36,00:06:14:58,22274,22476,00:07:44:24,00:07:48:05,13944,14045,00:07:43:23,00:07:47:08,11135,11216,1
21,00:06:16:31,00:06:18:53,22569,22711,00:07:49:22,00:07:52:03,14092,14163,00:07:48:22,00:07:51:06,11254,11310,1
21,00:06:23:07,00:06:24:00,22965,23017,00:07:56:10,00:07:57:06,14290,14316,00:07:55:12,00:07:56:09,11412,11433,5
21,00:06:25:36,00:06:27:36,23113,23233,00:07:58:24,00:08:00:24,14364,14424,00:07:57:23,00:07:59:23,11471,11519,1
21,00:06:29:34,00:06:34:24,23351,23641,00:08:02:23,00:08:07:18,14483,14628,00:08:01:22,00:08:06:18,11566,11682,1
21,00:06:34:56,00:06:39:40,23673,23957,00:08:08:04,00:08:12:26,14644,14786,00:08:07:07,00:08:12:01,11695,11809,4
21,00:06:43:24,00:07:12:54,24180,25949,00:08:16:18,00:08:46:04,14898,15784,00:08:15:18,00:08:45:06,11898,12606,9
21,00:07:17:39,00:07:19:49,26233,26363,00:08:50:26,00:08:53:01,15926,15991,00:08:49:23,00:08:52:03,12719,12771,9
21,00:07:22:49,00:07:29:27,26543,26941,00:08:56:01,00:09:02:20,16081,16280,00:08:55:03,00:09:01:18,12843,13002,9
21,00:07:33:04,00:07:40:27,27157,27600,00:09:06:08,00:09:13:20,16388,16610,00:09:05:09,00:09:12:18,13089,13266,9
21,00:07:43:19,00:07:50:04,27772,28176,00:09:16:16,00:09:23:08,16696,16898,00:09:15:15,00:09:22:09,13335,13497,9
21,00:07:52:30,00:08:01:42,28322,28874,00:09:25:21,00:09:34:27,16971,17247,00:09:24:19,00:09:34:00,13555,13776,4
21,00:08:13:10,00:08:33:42,29561,30792,00:09:46:11,00:10:06:28,17591,18208,00:09:45:11,00:10:05:23,14051,14543,8
22,00:00:19:05,00:00:21:33,1144,1292,00:01:02:22,00:01:05:06,1882,1956,00:01:02:01,00:01:04:12,1489,1548,4
22,00:00:33:10,00:00:46:39,1989,2797,00:01:16:25,00:01:30:09,2305,2709,00:01:16:03,00:01:29:14,1827,2150,7
22,00:00:43:31,00:00:51:21,2609,3078,00:01:27:05,00:01:35:00,2615,2850,00:01:26:11,00:01:34:07,2075,2263,4
22,00:00:47:24,00:01:00:15,2842,3612,00:01:31:02,00:01:43:27,2732,3117,00:01:30:09,00:01:43:05,2169,2477,10
22,00:00:54:35,00:01:09:27,3272,4163,00:01:38:07,00:01:53:03,2947,3393,00:01:37:13,00:01:52:09,2341,2697,6
22,00:01:12:23,00:01:31:46,4339,5501,00:01:56:01,00:02:15:13,3481,4063,00:01:55:08,00:02:14:17,2768,3233,0
22,00:01:33:54,00:02:06:18,5629,7571,00:02:17:17,00:02:49:29,4127,5099,00:02:16:20,00:02:49:05,3284,4061,2
22,00:02:08:42,00:02:25:44,7715,8736,00:02:52:11,00:03:09:12,5171,5682,00:02:51:15,00:03:08:15,4119,4527,0
22,00:02:27:55,00:03:19:07,8867,11936,00:03:11:18,00:04:02:23,5748,7283,00:03:10:20,00:04:02:00,4580,5808,2
22,00:03:19:59,00:03:25:53,11988,12341,00:04:03:19,00:04:09:16,7309,7486,00:04:02:21,00:04:08:18,5829,5970,3
22,00:03:28:19,00:03:32:31,12487,12739,00:04:11:29,00:04:16:05,7559,7685,00:04:11:05,00:04:15:09,6029,6129,3
22,00:03:35:27,00:03:49:53,12915,13780,00:04:19:03,00:04:33:16,7773,8206,00:04:18:08,00:04:32:18,6200,6546,3
22,00:03:51:40,00:04:03:19,13887,14585,00:04:35:10,00:04:46:29,8260,8609,00:04:34:13,00:04:46:04,6589,6868,3
22,00:04:04:40,00:04:12:15,14666,15120,00:04:48:10,00:04:55:27,8650,8877,00:04:47:13,00:04:55:02,6901,7082,5
22,00:04:14:49,00:04:17:43,15274,15448,00:04:58:14,00:05:01:11,8954,9041,00:04:57:16,00:05:00:13,7144,7213,1
22,00:04:20:06,00:04:27:31,15591,16035,00:05:03:23,00:05:11:05,9113,9335,00:05:02:23,00:05:10:08,7271,7448,9
22,00:04:29:15,00:04:33:50,16139,16414,00:05:12:27,00:05:17:15,9387,9525,00:05:12:02,00:05:16:16,7490,7600,1
22,00:04:36:38,00:04:40:52,16582,16836,00:05:20:09,00:05:24:16,9609,9736,00:05:19:12,00:05:23:17,7668,7769,1
22,00:04:43:08,00:04:46:43,16972,17186,00:05:26:24,00:05:30:11,9804,9911,00:05:25:23,00:05:29:13,7823,7909,1
22,00:04:50:32,00:04:58:48,17415,17911,00:05:34:06,00:05:42:14,10026,10274,00:05:33:09,00:05:41:15,8001,8199,9
22,00:05:01:04,00:05:14:00,18046,18822,00:05:44:22,00:05:57:20,10342,10730,00:05:43:22,00:05:56:20,8254,8564,9
22,00:05:16:21,00:05:23:58,18963,19419,00:06:00:01,00:06:07:19,10801,11029,00:05:59:05,00:06:06:19,8621,8803,9
22,00:05:26:10,00:05:33:13,19551,19974,00:06:09:25,00:06:16:26,11095,11306,00:06:09:00,00:06:16:01,8856,9025,9
23,00:00:21:19,00:01:00:56,1278,3653,00:01:14:09,00:01:53:28,2229,3418,00:01:13:13,00:01:53:04,1765,2716,4
23,00:01:13:12,00:01:18:40,4388,4716,00:02:06:06,00:02:11:20,3786,3950,00:02:05:10,00:02:10:21,3010,3141,7
23,00:01:19:00,00:01:35:40,4736,5735,00:02:12:00,00:02:28:20,3960,4460,00:02:11:05,00:02:27:21,3149,3549,10
23,00:01:37:58,00:01:58:18,5873,7091,00:02:30:29,00:02:51:09,4529,5139,00:02:30:04,00:02:50:11,3604,4091,6
23,00:01:58:26,00:02:22:20,7099,8532,00:02:51:13,00:03:15:10,5143,5860,00:02:50:15,00:03:14:12,4095,4668,0
23,00:02:23:18,00:02:50:00,8590,10190,00:03:16:09,00:03:43:00,5889,6690,00:03:15:11,00:03:42:03,4691,5331,0
23,00:02:57:17,00:03:03:19,10627,10989,00:03:50:09,00:03:56:10,6909,7090,00:03:49:10,00:03:55:11,5506,5651,8
23,00:02:57:17,00:03:03:19,10627,10989,00:03:50:09,00:03:56:10,6909,7090,00:03:49:10,00:03:55:11,5506,5651,5
23,00:03:11:16,00:03:24:12,11465,12240,00:04:04:08,00:04:17:06,7328,7716,00:04:03:09,00:04:16:07,5841,6151,10
23,00:03:27:06,00:03:58:53,12414,14319,00:04:20:03,00:04:51:26,7803,8756,00:04:19:05,00:04:51:00,6221,6984,4
23,00:04:14:29,00:05:21:25,15254,19266,00:05:07:14,00:06:14:12,9224,11232,00:05:06:14,00:06:13:11,7358,8963,2
23,00:05:26:25,00:06:20:06,19566,22784,00:06:19:12,00:07:13:03,11382,12993,00:06:18:11,00:07:12:03,9083,10371,2
23,00:06:21:58,00:06:35:18,22896,23695,00:07:14:29,00:07:28:09,13049,13449,00:07:13:23,00:07:27:07,10415,10735,9
23,00:06:37:04,00:06:40:44,23801,24021,00:07:30:02,00:07:33:22,13502,13612,00:07:29:01,00:07:32:17,10777,10865,9
23,00:06:49:06,00:07:23:04,24522,26558,00:07:42:03,00:08:16:02,13863,14882,00:07:41:02,00:08:15:01,11066,11881,3
23,00:07:29:34,00:07:53:24,26948,28376,00:08:22:17,00:08:46:11,15077,15791,00:08:21:13,00:08:45:08,12037,12608,3
23,00:08:02:15,00:08:25:58,28907,30328,00:08:55:07,00:09:18:28,16057,16768,00:08:54:05,00:09:17:21,12821,13389,3
23,00:08:35:11,00:08:59:08,30881,32316,00:09:28:05,00:09:52:03,17045,17763,00:09:27:03,00:09:51:00,13611,14184,3
23,00:09:11:52,00:09:44:06,33079,35011,00:10:04:25,00:10:37:02,18145,19112,00:10:03:18,00:10:35:23,14490,15263,4
23,00:09:59:41,00:10:18:44,35946,37087,00:10:52:20,00:11:11:21,19580,20151,00:10:51:13,00:11:10:13,15637,16093,5
23,00:10:43:15,00:10:48:29,38557,38871,00:11:36:07,00:11:41:14,20887,21044,00:11:35:02,00:11:40:07,16682,16807,1
23,00:11:03:15,00:11:09:57,39756,40157,00:11:56:07,00:12:02:28,21487,21688,00:11:55:01,00:12:01:18,17161,17322,1
23,00:11:15:31,00:11:24:02,40491,41002,00:12:08:15,00:12:17:01,21855,22111,00:12:07:08,00:12:15:20,17456,17660,1
23,00:11:28:55,00:11:39:52,41294,41951,00:12:21:27,00:12:32:25,22257,22585,00:12:20:17,00:12:31:16,17777,18040,1
23,00:11:48:25,00:12:08:58,42463,43695,00:12:41:11,00:13:01:28,22841,23458,00:12:40:05,00:13:00:18,18245,18738,4
23,00:12:21:58,00:12:49:47,44474,46141,00:13:14:28,00:13:42:22,23848,24682,00:13:13:17,00:13:41:12,19049,19716,9
23,00:12:58:56,00:13:16:44,46690,47757,00:13:51:27,00:14:09:21,24957,25491,00:13:50:16,00:14:08:11,19936,20363,9
23,00:13:20:36,00:13:37:36,47989,49008,00:14:13:17,00:14:30:17,25607,26117,00:14:12:08,00:14:29:07,20456,20863,9
23,00:13:43:12,00:13:59:04,49343,50294,00:14:36:05,00:14:52:01,26285,26761,00:14:34:22,00:14:50:18,20998,21378,9
23,00:14:08:57,00:14:31:16,50887,52224,00:15:01:28,00:15:24:07,27058,27727,00:15:00:16,00:15:22:22,21616,22150,11
23,00:14:35:56,00:15:27:11,52504,55576,00:15:28:27,00:16:20:04,27867,29404,00:15:27:14,00:16:18:20,22262,23492,8
24,00:00:08:54,00:00:09:24,534,564,00:00:57:09,00:00:57:23,1719,1733,00:00:57:01,00:00:57:13,1369,1381,4
24,00:00:12:14,00:00:12:24,734,744,00:01:00:18,00:01:00:23,1818,1823,00:01:00:09,00:01:00:13,1449,1453,4
24,00:00:18:17,00:00:31:06,1096,1865,00:01:06:19,00:01:19:14,1999,2384,00:01:06:10,00:01:19:06,1594,1902,4
24,00:00:32:56,00:00:47:38,1975,2856,00:01:21:09,00:01:36:00,2439,2880,00:01:21:02,00:01:35:19,1946,2299,7
24,00:00:47:52,00:01:01:26,2870,3683,00:01:36:07,00:01:49:24,2887,3294,00:01:36:00,00:01:49:14,2304,2630,5
24,00:01:01:38,00:01:07:14,3695,4030,00:01:50:00,00:01:55:18,3300,3468,00:01:49:19,00:01:55:09,2635,2769,4
24,00:01:08:00,00:01:18:19,4076,4695,00:01:56:11,00:02:06:21,3491,3801,00:01:56:04,00:02:06:12,2788,3036,4
24,00:01:18:53,00:01:44:23,4729,6257,00:02:07:08,00:02:32:23,3818,4583,00:02:07:01,00:02:32:13,3049,3661,6
24,00:01:45:19,00:02:00:17,6313,7210,00:02:33:21,00:02:48:20,4611,5060,00:02:33:12,00:02:48:11,3684,4043,10
24,00:02:00:31,00:02:10:38,7224,7831,00:02:48:27,00:02:59:01,5067,5371,00:02:48:17,00:02:58:20,4049,4292,4
24,00:02:03:39,00:02:10:44,7412,7837,00:02:52:01,00:02:59:04,5161,5374,00:02:51:20,00:02:58:22,4124,4294,8
24,00:02:11:40,00:03:07:16,7893,11225,00:03:00:02,00:03:55:19,5402,7069,00:02:59:21,00:03:55:12,4317,5652,10
24,00:02:39:56,00:02:53:48,9587,10418,00:03:28:10,00:03:42:05,6250,6665,00:03:28:03,00:03:42:00,4995,5328,4
24,00:02:59:34,00:03:02:01,10764,10910,00:03:47:28,00:03:50:11,6838,6911,00:03:47:19,00:03:50:05,5467,5525,4
24,00:03:08:04,00:03:22:56,11273,12164,00:03:56:13,00:04:11:09,7093,7539,00:03:56:07,00:04:11:04,5671,6028,4
24,00:03:24:26,00:03:30:33,12254,12621,00:04:12:24,00:04:18:28,7584,7768,00:04:12:16,00:04:18:19,6064,6211,6
24,00:03:33:33,00:04:14:47,12801,15272,00:04:21:28,00:05:03:05,7858,9095,00:04:21:19,00:05:03:01,6283,7273,0
24,00:03:54:22,00:03:58:49,14048,14315,00:04:42:22,00:04:47:06,8482,8616,00:04:42:14,00:04:47:02,6782,6890,4
24,00:04:15:27,00:04:43:39,15312,17002,00:05:03:25,00:05:32:01,9115,9961,00:05:03:17,00:05:31:22,7289,7966,0
24,00:04:45:59,00:05:09:04,17142,18526,00:05:34:11,00:05:57:14,10031,10724,00:05:34:06,00:05:57:08,8022,8576,4
24,00:05:12:24,00:10:18:44,18726,37087,00:06:00:24,00:11:07:04,10824,20014,00:06:00:16,00:11:07:04,8656,16012,2
24,00:06:12:25,00:06:33:29,22323,23586,00:07:00:24,00:07:21:26,12624,13256,00:07:00:18,00:07:21:19,10098,10603,4
24,00:07:23:58,00:07:29:19,26612,26932,00:08:12:11,00:08:17:21,14771,14931,00:08:12:08,00:08:17:16,11816,11944,3
24,00:07:33:12,00:08:23:48,27165,30198,00:08:21:18,00:09:12:05,15048,16565,00:08:21:13,00:09:12:04,12037,13252,4
24,00:10:19:56,00:10:52:35,37159,39116,00:11:08:10,00:11:40:29,20050,21029,00:11:08:09,00:11:41:01,16041,16825,3
24,00:10:58:21,00:11:11:47,39462,40267,00:11:46:22,00:12:00:05,21202,21605,00:11:46:19,00:12:00:06,16963,17286,4
24,00:11:35:03,00:11:50:03,41661,42560,00:12:23:13,00:12:38:13,22303,22753,00:12:23:12,00:12:38:12,17844,18204,3
24,00:11:58:17,00:15:57:40,43054,57402,00:12:46:20,00:16:46:02,23000,30182,00:12:46:18,00:16:46:06,18402,24150,2
24,00:16:11:45,00:16:17:19,58247,58580,00:17:00:05,00:17:05:21,30605,30771,00:17:00:08,00:17:05:22,24488,24622,3
24,00:16:37:07,00:16:44:26,59767,60206,00:17:25:15,00:17:32:25,31365,31585,00:17:25:17,00:17:33:02,25097,25274,3
24,00:16:51:21,00:17:18:07,60620,62224,00:17:39:22,00:18:06:15,31792,32595,00:17:39:23,00:18:06:18,25439,26082,3
24,00:17:31:58,00:17:44:30,63055,63806,00:18:20:11,00:18:32:27,33011,33387,00:18:20:15,00:18:33:03,26415,26715,4
24,00:17:46:16,00:17:52:02,63912,64257,00:18:34:20,00:18:40:13,33440,33613,00:18:34:22,00:18:40:16,26758,26896,5
24,00:17:52:04,00:18:03:29,64259,64944,00:18:40:14,00:18:51:27,33614,33957,00:18:40:17,00:18:52:04,26897,27172,4
24,00:18:06:35,00:18:14:05,65130,65579,00:18:55:00,00:19:02:15,34050,34275,00:18:55:06,00:19:02:18,27246,27426,1
24,00:18:18:01,00:18:28:05,65815,66418,00:19:06:13,00:19:16:15,34393,34695,00:19:06:16,00:19:16:18,27520,27762,1
24,00:18:32:59,00:18:45:41,66712,67473,00:19:21:12,00:19:34:03,34842,35223,00:19:21:16,00:19:34:09,27880,28185,1
24,00:18:48:59,00:19:03:17,67671,68528,00:19:37:12,00:19:51:20,35322,35750,00:19:37:16,00:19:51:23,28264,28607,1
24,00:19:06:03,00:19:14:37,68694,69207,00:19:54:13,00:20:03:00,35833,36090,00:19:54:18,00:20:03:07,28674,28879,4
24,00:19:17:51,00:19:29:24,69401,70094,00:20:06:07,00:20:17:24,36187,36534,00:20:06:13,00:20:18:03,28957,29235,9
24,00:19:20:15,00:19:26:52,69545,69942,00:20:08:19,00:20:15:08,36259,36458,00:20:08:22,00:20:15:14,29014,29174,4
24,00:19:29:52,00:19:36:08,70122,70497,00:20:18:08,00:20:24:16,36548,36736,00:20:18:14,00:20:24:20,29246,29396,4
24,00:19:37:56,00:20:19:11,70605,73078,00:20:26:10,00:21:07:18,36790,38028,00:20:26:15,00:21:07:22,29439,30430,8
24,00:19:41:46,00:19:51:20,70835,71408,00:20:30:05,00:20:39:22,36905,37192,00:20:30:11,00:20:40:01,29531,29761,4
24,00:19:54:20,00:21:37:10,71588,77752,00:20:42:22,00:22:25:17,37282,40367,00:20:43:01,00:22:25:23,29833,32303,9
24,00:19:57:52,00:20:12:34,71800,72681,00:20:46:08,00:21:00:29,37388,37829,00:20:46:14,00:21:01:07,29918,30271,4
24,00:20:26:16,00:20:46:01,73502,74686,00:21:14:20,00:21:34:13,38240,38833,00:21:15:00,00:21:34:18,30600,31074,4
24,00:20:49:57,00:21:23:56,74922,76959,00:21:38:11,00:22:12:11,38951,39971,00:21:38:17,00:22:12:17,31169,31985,4
24,00:21:33:23,00:22:23:06,77525,80505,00:22:21:24,00:23:11:15,40254,41745,00:22:22:03,00:23:11:21,32211,33405,8
24,00:22:23:42,00:22:25:54,80541,80673,00:23:12:03,00:23:14:09,41763,41829,00:23:12:12,00:23:14:16,33420,33472,9
24,00:22:29:09,00:22:34:50,80868,81208,00:23:17:17,00:23:23:07,41927,42097,00:23:17:23,00:23:23:15,33551,33687,4
24,00:22:35:18,00:22:47:27,81236,81965,00:23:23:21,00:23:35:26,42111,42476,00:23:24:02,00:23:36:06,33698,33990,4
24,00:22:47:45,00:23:09:19,81983,83275,00:23:36:05,00:23:57:22,42485,43132,00:23:36:13,00:23:58:03,33997,34515,9
24,00:23:13:07,00:23:29:53,83503,84508,00:24:01:16,00:24:18:09,43246,43749,00:24:01:22,00:24:18:17,34606,35009,9
24,00:23:33:07,00:23:50:40,84702,85754,00:24:21:16,00:24:39:03,43846,44373,00:24:21:22,00:24:39:12,35086,35508,9
24,00:23:53:54,00:24:11:01,85948,86973,00:24:42:10,00:24:59:13,44470,44983,00:24:42:18,00:24:59:20,35586,35996,9
25,00:00:16:15,00:00:49:41,975,2979,00:01:04:02,00:01:37:16,1922,2926,00:01:03:13,00:01:36:23,1525,2327,4
25,00:00:52:54,00:00:58:58,3171,3535,00:01:40:22,00:01:46:24,3022,3204,00:01:40:04,00:01:46:06,2404,2550,4
25,00:01:08:00,00:01:10:38,4076,4234,00:01:55:25,00:01:58:14,3475,3554,00:01:55:07,00:01:57:22,2767,2830,4
25,00:01:11:24,00:01:13:48,4280,4424,00:01:59:07,00:02:01:19,3577,3649,00:01:58:16,00:02:01:02,2848,2906,7
25,00:01:13:50,00:01:18:34,4426,4710,00:02:01:20,00:02:06:12,3650,3792,00:02:01:03,00:02:05:20,2907,3020,4
25,00:01:18:52,00:01:57:54,4728,7067,00:02:06:21,00:02:45:22,3801,4972,00:02:06:03,00:02:45:04,3027,3964,7
25,00:01:58:26,00:02:06:55,7099,7608,00:02:46:08,00:02:54:23,4988,5243,00:02:45:17,00:02:54:05,3977,4181,4
25,00:02:07:49,00:02:21:31,7662,8483,00:02:55:20,00:03:09:11,5270,5681,00:02:55:03,00:03:08:19,4203,4531,10
25,00:02:22:55,00:02:28:43,8567,8915,00:03:10:23,00:03:16:17,5723,5897,00:03:10:05,00:03:16:00,4565,4704,6
25,00:02:27:33,00:02:42:49,8845,9760,00:03:15:12,00:03:30:20,5862,6320,00:03:14:20,00:03:30:03,4676,5043,8
25,00:02:37:35,00:02:39:31,9446,9562,00:03:25:13,00:03:27:11,6163,6221,00:03:24:21,00:03:26:19,4917,4963,4
25,00:02:40:07,00:02:42:23,9598,9734,00:03:27:29,00:03:30:07,6239,6307,00:03:27:10,00:03:29:16,4978,5032,4
25,00:02:43:27,00:03:16:27,9798,11776,00:03:31:09,00:04:04:09,6339,7329,00:03:30:18,00:04:03:18,5058,5850,10
25,00:03:21:14,00:03:47:03,12062,13610,00:04:09:02,00:04:34:27,7472,8247,00:04:08:12,00:04:34:08,5964,6584,4
25,00:03:48:35,00:04:01:47,13702,14493,00:04:36:13,00:04:49:19,8293,8689,00:04:35:21,00:04:49:02,6621,6938,8
25,00:03:49:19,00:03:54:18,13746,14044,00:04:37:05,00:04:42:04,8315,8464,00:04:36:15,00:04:41:14,6639,6758,7
25,00:04:09:38,00:04:12:07,14963,15112,00:04:57:14,00:04:59:29,8924,8999,00:04:56:22,00:04:59:10,7126,7186,8
25,00:04:11:37,00:04:32:03,15082,16307,00:04:59:14,00:05:19:27,8984,9597,00:04:58:22,00:05:19:08,7174,7664,4
25,00:04:32:17,00:05:28:39,16321,19700,00:05:20:04,00:06:16:15,9604,11295,00:05:19:14,00:06:15:22,7670,9022,6
25,00:05:28:45,00:06:00:40,19706,21619,00:06:16:18,00:06:48:16,11298,12256,00:06:16:01,00:06:47:23,9025,9791,4
25,00:06:00:50,00:06:12:31,21629,22329,00:06:48:21,00:07:00:11,12261,12611,00:06:48:03,00:06:59:19,9795,10075,0
25,00:06:25:25,00:06:32:16,23102,23513,00:07:13:08,00:07:20:04,12998,13204,00:07:12:17,00:07:19:14,10385,10550,4
25,00:06:32:18,00:06:54:21,23515,24836,00:07:20:05,00:07:42:06,13205,13866,00:07:19:14,00:07:41:15,10550,11079,0
25,00:06:54:57,00:06:58:33,24872,25088,00:07:42:24,00:07:46:12,13884,13992,00:07:42:06,00:07:45:20,11094,11180,10
25,00:07:09:49,00:07:24:00,25763,26614,00:07:57:20,00:08:11:26,14330,14756,00:07:57:02,00:08:11:07,11450,11791,0
25,00:07:24:02,00:07:27:11,26616,26804,00:08:11:27,00:08:15:01,14757,14851,00:08:11:08,00:08:14:11,11792,11867,4
25,00:07:30:43,00:07:33:07,27016,27160,00:08:18:17,00:08:20:29,14957,15029,00:08:18:00,00:08:20:10,11952,12010,0
25,00:07:37:16,00:07:57:06,27409,28598,00:08:25:04,00:08:44:29,15154,15749,00:08:24:14,00:08:44:10,12110,12586,2
25,00:07:57:16,00:08:03:13,28608,28964,00:08:45:04,00:08:51:02,15754,15932,00:08:44:14,00:08:50:12,12590,12732,4
25,00:08:05:17,00:08:54:46,29088,32054,00:08:53:04,00:09:42:19,15994,17479,00:08:52:14,00:09:42:02,12782,13970,2
25,00:08:55:06,00:09:19:14,32074,33521,00:09:42:29,00:10:07:03,17489,18213,00:09:42:10,00:10:06:13,13978,14557,4
25,00:09:22:09,00:09:24:24,33695,33830,00:10:10:00,00:10:12:08,18300,18368,00:10:09:10,00:10:11:17,14626,14681,10
25,00:09:26:46,00:11:53:40,33972,42777,00:10:14:19,00:12:41:16,18439,22846,00:10:14:02,00:12:40:23,14738,18263,2
25,00:11:59:08,00:12:27:18,43105,44793,00:12:47:00,00:13:15:05,23010,23855,00:12:46:10,00:13:14:14,18394,19070,0
25,00:12:31:59,00:12:48:35,45074,46069,00:13:19:26,00:13:36:14,23996,24494,00:13:19:07,00:13:35:21,19183,19581,2
25,00:12:52:53,00:13:02:35,46327,46908,00:13:40:23,00:13:50:14,24623,24914,00:13:40:05,00:13:49:21,19685,19917,2
25,00:13:02:57,00:13:16:26,46930,47738,00:13:50:25,00:14:04:09,24925,25329,00:13:50:06,00:14:03:17,19926,20249,4
25,00:13:17:02,00:13:40:21,47774,49172,00:14:04:27,00:14:28:07,25347,26047,00:14:04:08,00:14:27:16,20264,20824,0
25,00:13:40:37,00:15:46:49,49188,56752,00:14:28:15,00:16:34:21,26055,29841,00:14:27:22,00:16:34:03,20830,23859,2
25,00:15:59:45,00:16:04:31,57527,57813,00:16:47:19,00:16:52:12,30229,30372,00:16:47:01,00:16:51:20,24169,24284,2
